page,line_num,text,fontname,size,x0,x1,y0,y1
227,5,"5  CLUB  0,180679 2  TRUE  TRUE  31761591 GENERAL  3312 MANAGER ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,529.15,567.0699999999999
227,6,"1  Constructio 0,222458 1  TRUE  FALSE  39027764 n  9589 Supervisor ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,482.35,520.27
227,7,"2  Constructio 0,219571 4  TRUE  TRUE  12839152 n  2303 Supervisor ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,435.55,473.46999999999997
227,8,"3  Constructio 0,205773 3  TRUE  FALSE  27246366 n  4896 Supervisor ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,388.73,426.65
227,9,"4  Constructio 0,200795 2  TRUE  TRUE  56525735 n  8072 Supervisor ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,341.93,379.84999999999997
227,10,"5  Constructio 0,196674 5  FALSE  FALSE  26932091 n  0695 Supervisor ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,295.25,333.04999999999995
227,11,"Creative  0,1770421  2  FALSE  TRUE  68781345 Director  /  6406 Manager ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,248.42000000000002,286.36999999999995
227,12,"2  Creative  0,152407 3  TRUE  FALSE  18460045 Director  /  9329 Manager ",BCDEEE+Calibri,11.039999999999992,119.06,506.23504,201.62,239.54
227,13,"3  Creativ 0,149001 4  FALSE  FALSE  13964744 e Director /  695 Manager ",BCDEEE+Calibri,11.039999999999992,119.06,506.23504,154.82000000000002,192.74
227,14,"4  Creative  0,138984 5  FALSE  FALSE  17781039 Director  /  5056 Manager ",BCDEEE+Calibri,11.039999999999992,119.06,506.23504,108.02,145.94
227,15,212 ,BCDEEE+Calibri,9.959999999999994,304.27,321.76096,68.31,78.27
228,1,"5  Creative  0,134054 1  TRUE  TRUE  30864828 Director  /  7236 Manager ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,716.26,754.18
228,2,"1  Digital  and  0,170029 5  FALSE  TRUE  22754014 Social  822 Media Executive ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,656.14,707.38
228,3,"Digital  and  0,1613782  3  TRUE  FALSE  15479281 Social  88 Media Executive ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,595.9,647.26
228,4,"3  Digital  and  0,147463 1  TRUE  TRUE  16620172 Social  8205 Media Executive ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,535.63,586.99
228,5,"4  Digital  and  0,144642 4  TRUE  FALSE  16536141 Social  1125 Media Executive ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,475.39,526.75
228,6,"5  Digital  and  0,144450 2  TRUE  TRUE  75329822 Social  2095 Media Executive ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,415.13,466.51
228,7,"Digital  0,2007691  5  FALSE  TRUE  26932091 Banking  5753 Officer ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,368.45,406.36999999999995
228,8,"2  Digital  0,181778 1  TRUE  FALSE  98965485 Banking  1123 Officer ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,321.65000000000003,359.57
228,9,"3  Digital  0,159948 4  FALSE  FALSE  14937492 Banking  4431 Officer ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,274.85,312.77
228,10,"4  Digital  0,157637 3  TRUE  FALSE  27080812 Banking  613 Officer ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,228.02,265.96999999999997
228,11,"5  Digital  0,154671 2  TRUE  FALSE  29406313 Banking  2682 Officer ",BCDEEE+Calibri,11.039999999999992,119.06,506.23504,181.22,219.14000000000001
228,12,"1  Executive  0,260834 4  TRUE  TRUE  29775391 Chef  3156 ",BCDEEE+Calibri,11.039999999999992,119.06,506.23504,147.86,172.34
228,13,"2  Executive  0,260057 3  TRUE  TRUE  20321582 Chef  9128 ",BCDEEE+Calibri,11.040000000000006,119.06,506.23504,114.5,138.98
228,14,213 ,BCDEEE+Calibri,9.959999999999994,304.27,321.76096,68.31,78.27
229,1,"3  Executive  0,249323 1  TRUE  TRUE  34252537 Chef  4669 ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,729.7,754.18
229,2,"4  Executive  0,246398 5  TRUE  TRUE  25924968 Chef  796 ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,696.34,720.8199999999999
229,3,"5  Executive  0,246316 2  TRUE  TRUE  25128608 Chef  0122 ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,662.98,687.4599999999999
229,4,"1  Finance  0,244852 5  TRUE  FALSE  37370455 Executive  /  904 Accountant ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,616.1800000000001,654.1
229,5,"2  Finance  0,238935 4  TRUE  FALSE  25846894 Executive  /  8751 Accountant ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,569.47,607.3
229,6,"Finance  0,2290033  3  TRUE  FALSE  21338490 Executive  /  7916 Accountant ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,522.67,560.5899999999999
229,7,"4  Finance  0,218988 2  TRUE  FALSE  24670867 Executive  /  459 Accountant ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,475.87,513.79
229,8,"5  Finance  0,212373 1  TRUE  TRUE  23387174 Executive  /  8693 Accountant ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,429.07,466.98999999999995
229,9,"1  Finance  0,223954 2  TRUE  TRUE  23734441 Officer  (  8861 Jr/Sr.) ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,382.25,420.16999999999996
229,10,"2  Finance  0,216914 3  TRUE  TRUE  29999135 Officer  (  026 Jr/Sr.) ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,335.45,373.36999999999995
229,11,"3  Finance  0,216765 5  TRUE  FALSE  24670867 Officer  (  7361 Jr/Sr.) ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,288.65000000000003,326.57
229,12,"4  Finance  0,215849 1  TRUE  TRUE  28298773 Officer  (  502 Jr/Sr.) ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,241.94,279.77
229,13,"Finance  0,2041565  4  TRUE  TRUE  53640713 Officer  (  394 Jr/Sr.) ",BCDEEE+Calibri,11.039999999999992,119.06,506.23504,195.14000000000001,233.06
229,14,"1  Financial  0,210191 5  FALSE  FALSE  68781345 Consolidati 4441 on Consultant ",BCDEEE+Calibri,11.039999999999992,119.06,506.23504,134.9,186.26
229,15,"2  Financial  0,194978 1  TRUE  TRUE  95792386 Consolidati 4098 ",BCDEEE+Calibri,11.040000000000006,119.06,506.23504,101.53999999999999,126.02
229,16,214 ,BCDEEE+Calibri,9.959999999999994,304.27,321.76096,68.31,78.27
230,1,on Consultant ,BCDEEE+Calibri,11.039999999999964,161.42,212.42504,729.7,754.18
230,2,"3  Financi 0,190158 3  TRUE  TRUE  70541112 al  5017 Consolidati on Consultant ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,656.14,720.8199999999999
230,3,"Financial  0,1895114  2  TRUE  TRUE  38946032 Consolidati 6438 on Consultant ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,595.9,647.26
230,4,"5  Financial  0,183903 4  TRUE  FALSE  19234823 Consolidati 2081 on Consultant ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,535.63,586.99
230,5,"1  Graphics  0,279561 2  TRUE  TRUE  18460045 Designer  5313 ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,502.27,526.75
230,6,"2  Graphics  0,222008 3  TRUE  FALSE  18354623 Designer  2185 ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,468.91,493.39
230,7,"3  Graphics  0,198927 1  TRUE  TRUE  26676567 Designer  8803 ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,435.55,460.03
230,8,"4  Graphics  0,195168 4  TRUE  FALSE  16893572 Designer  6831 ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,402.17,426.65
230,9,"5  Graphics  0,191999 5  FALSE  TRUE  22754014 Designer  01 ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,368.81,393.28999999999996
230,10,"1  HR  0,266403 2  TRUE  TRUE  24508725 Specialist  927 ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,335.45,359.92999999999995
230,11,"2  HR  0,263968 1  TRUE  TRUE  30862904 Specialist  2699 ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,302.09000000000003,326.57
230,12,"3  HR  0,234010 4  FALSE  TRUE  16877897 Specialist  6126 ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,268.73,293.21
230,13,"4  HR  0,227996 3  FALSE  TRUE  24184357 Specialist  3281 ",BCDEEE+Calibri,11.039999999999992,119.06,506.23504,235.34,259.82
230,14,"5  HR  0,227032 5  FALSE  TRUE  26932091 Specialist  5052 ",BCDEEE+Calibri,11.039999999999992,119.06,506.23504,201.98000000000002,226.46
230,15,"1  INFORMATI 0,221170 4  FALSE  FALSE  17983957 ON  &  9312 TECHNOLO GY STAFF ",BCDEEE+Calibri,11.039999999999992,119.06,506.23504,141.86,193.1
230,16,"2  INFORMATI 0,220545 1  TRUE  TRUE  39413067 ON  &  8455 ",BCDEEE+Calibri,11.039999999999992,119.06,506.23504,108.5,132.98
230,17,215 ,BCDEEE+Calibri,9.959999999999994,304.27,321.76096,68.31,78.27
231,1,TECHNOLO GY STAFF ,BCDEEE+Calibri,11.039999999999964,161.42,211.29871999999997,729.7,754.18
231,2,"3  INFORMATI 0,215223 3  FALSE  FALSE  17570634 ON  &  6294 TECHNOLO GY STAFF ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,669.46,720.8199999999999
231,3,"4  INFORMATI 0,207111 2  TRUE  FALSE  21283365 ON  &  8727 TECHNOLO GY STAFF ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,609.34,660.5799999999999
231,4,"5  INFORMATI 0,202252 5  FALSE  FALSE  38897568 ON  &  2526 TECHNOLO GY STAFF ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,549.07,600.4599999999999
231,5,"1  Junior  0,124307 4  FALSE  TRUE  29406313 Associate  7984 Lawyer ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,502.27,540.1899999999999
231,6,"2  Junior  0,121568 1  TRUE  TRUE  10332998 Associate  8418 Lawyer ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,455.47,493.39
231,7,"3  Junior  0,120404 3  FALSE  TRUE  69181350 Associate  3196 Lawyer ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,408.65000000000003,446.59
231,8,"4  Junior  0,117563 5  FALSE  TRUE  23636277 Associate  5815 Lawyer ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,361.85,399.77
231,9,"Junior  0,1175485  2  TRUE  TRUE  15100547 Associate  7301 Lawyer ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,315.17,353.09
231,10,"1  Junior  0,166988 2  TRUE  FALSE  23719943 Designer  3684 for Apparel ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,268.37,306.28999999999996
231,11,"2  Junior  0,164602 1  TRUE  TRUE  15746146 Designer  35 for Apparel ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,221.54000000000002,259.46
231,12,"3  Junior  0,150207 5  FALSE  FALSE  12122372 Designer  8775 for Apparel ",BCDEEE+Calibri,11.039999999999992,119.06,506.23504,174.74,212.66
231,13,"4  Junior  0,144722 4  FALSE  FALSE  26932091 Designer  2826 for Apparel ",BCDEEE+Calibri,11.039999999999992,119.06,506.23504,127.93999999999998,165.86
231,14,216 ,BCDEEE+Calibri,9.959999999999994,304.27,321.76096,68.31,78.27
232,1,"5  Junior  0,142571 3  FALSE  FALSE  11722421 Designer  9056 for Apparel ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,716.26,754.18
232,2,"1  Manager  0,234812 2  FALSE  FALSE  26932091 Aviation  8415 Safety, Quality  and Security ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,642.7,707.38
232,3,"2  Manager  0,210154 1  TRUE  FALSE  28186635 Aviation  9087 Safety, Quality  and Security ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,568.99,633.8199999999999
232,4,"3  Manager  0,207404 3  FALSE  FALSE  24589765 Aviation  6317 Safety, Quality  and Security ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,495.31,560.11
232,5,"4  Manager  0,201492 4  FALSE  FALSE  29406313 Aviation  0559 Safety, Quality  and Security ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,421.75,486.42999999999995
232,6,"5  Manager  0,194965 5  FALSE  FALSE  11289482 Aviation  5358 Safety, Quality  and Security ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,348.05,412.84999999999997
232,7,"1  Medical  0,225712 1  FALSE  TRUE  16356151 Doctor  691 ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,314.69,339.16999999999996
232,8,"2  Medical  0,174346 5  FALSE  FALSE  13565152 Doctor  7306 ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,281.33,305.80999999999995
232,9,"3  Medical  0,172704 2  FALSE  TRUE  43994605 Doctor  0952 ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,247.94,272.45
232,10,"4  Medical  0,161099 3  FALSE  FALSE  24588864 Doctor  4638 ",BCDEEE+Calibri,11.039999999999992,119.06,506.23504,214.58,239.06
232,11,"5  Medical  0,152177 4  FALSE  FALSE  49325370 Doctor  5854 ",BCDEEE+Calibri,11.039999999999992,119.06,506.23504,181.22,205.7
232,12,"1  Production  0,144448 2  TRUE  FALSE  28803888 Engineering  7571 ",BCDEEE+Calibri,11.039999999999992,119.06,506.23504,147.86,172.34
232,13,"2  Production  0,130751 4  FALSE  FALSE  30288581 Engineering  2078 ",BCDEEE+Calibri,11.040000000000006,119.06,506.23504,114.5,138.98
232,14,217 ,BCDEEE+Calibri,9.959999999999994,304.27,321.76096,68.31,78.27
233,1,"3  Production  0,128543 1  TRUE  TRUE  77828437 Engineering  7933 ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,729.7,754.18
233,2,"4  Production  0,123889 3  TRUE  FALSE  17103000 Engineering  6191 ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,696.34,720.8199999999999
233,3,"5  Production  0,121891 5  FALSE  FALSE  54100393 Engineering  3506 ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,662.98,687.4599999999999
233,4,"1  Public  0,200719 1  TRUE  TRUE  21297828 Relations  3257 Officer ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,616.1800000000001,654.1
233,5,"2  Public  0,196597 5  FALSE  TRUE  13129275 Relations  6361 Officer ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,569.47,607.3
233,6,"Public  0,1950113  2  TRUE  FALSE  27257013 Relations  6308 Officer ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,522.67,560.5899999999999
233,7,"4  Public  0,185810 4  FALSE  FALSE  31220062 Relations  0177 Officer ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,475.87,513.79
233,8,"5  Public  0,183693 3  TRUE  FALSE  27000192 Relations  9263 Officer ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,429.07,466.98999999999995
233,9,"1  Quality  0,140370 4  FALSE  TRUE  26932091 Control  3197 Supervisor - Corn Commodity ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,355.37,420.16999999999996
233,10,"2  Quality  0,127219 5  FALSE  FALSE  28186635 Control  2623 Supervisor - Corn Commodity ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,281.81,346.48999999999995
233,11,"3  Quality  0,126608 1  FALSE  TRUE  16723524 Control  0495 Supervisor - Corn Commodity ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,208.10000000000002,272.92999999999995
233,12,"4  Quality  0,123159 2  FALSE  FALSE  28628090 Control  2765 Supervisor - Corn Commodity ",BCDEEE+Calibri,11.039999999999992,119.06,506.23504,134.42000000000002,199.22
233,13,"5  Quality  0,121937 3  FALSE  FALSE  20905088 Control  0839 Supervisor - ",BCDEEE+Calibri,11.040000000000006,119.06,506.23504,87.744,125.54
233,14,218 ,BCDEEE+Calibri,9.959999999999994,304.27,321.76096,68.31,78.27
234,1,Corn Commodity ,BCDEEE+Calibri,11.039999999999964,161.42,215.90503999999999,729.7,754.18
234,2,"1  Regional  0,243053 4  FALSE  TRUE  26932091 Sales  1858 Manager ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,682.9,720.8199999999999
234,3,"2  Regional  0,224709 3  FALSE  TRUE  27080812 Sales  9765 Manager ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,636.1,674.02
234,4,"Regional  0,2178413  1  FALSE  TRUE  25038571 Sales  7617 Manager ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,589.42,627.3399999999999
234,5,"4  Regional  0,212831 2  FALSE  FALSE  38688388 Sales  0977 Manager ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,542.59,580.51
234,6,"5  Regional  0,210324 5  FALSE  TRUE  26919036 Sales  2631 Manager ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,495.79,533.7099999999999
234,7,"1  Spare  part  0,155213 5  FALSE  FALSE  16911115 Admin  3324 ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,462.43,486.90999999999997
234,8,"2  Spare  part  0,149973 4  FALSE  FALSE  38897568 Admin  7297 ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,429.07,453.54999999999995
234,9,"3  Spare  part  0,148060 1  TRUE  TRUE  10189110 Admin  5907 ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,395.69,420.16999999999996
234,10,"4  Spare  part  0,147032 2  TRUE  TRUE  20504094 Admin  3157 ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,362.33,386.80999999999995
234,11,"5  Spare  part  0,146112 3  FALSE  FALSE  24670867 Admin  3257 ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,328.97,353.45
234,12,"1  Teachers  0,250745 4  TRUE  TRUE  15850434 2502 ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,295.61,320.09
234,13,"2  Teachers  0,213840 3  TRUE  TRUE  20399718 2469 ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,262.25,286.72999999999996
234,14,"3  Teachers  0,200342 5  TRUE  TRUE  28772892 6776 ",BCDEEE+Calibri,11.039999999999992,119.06,506.23504,228.86,253.34
234,15,"4  Teachers  0,196635 2  TRUE  TRUE  22056333 771 ",BCDEEE+Calibri,11.039999999999992,119.06,506.23504,195.5,219.98
234,16,"5  Teachers  0,196100 1  TRUE  TRUE  96547039 2177 ",BCDEEE+Calibri,11.039999999999992,119.06,506.23504,162.14000000000001,186.62
234,17,"1  Unmanage 0,222177 1  TRUE  TRUE  26932091 d Merchant  0964 Engagemen t  Senior Associate, ",BCDEEE+Calibri,11.039999999999992,119.06,506.23504,88.58399999999999,153.26
234,18,219 ,BCDEEE+Calibri,9.959999999999994,304.27,321.76096,68.31,78.27
235,1,BPO  Field Sales ,BCDEEE+Calibri,11.039999999999964,161.42,216.92911999999998,729.7,754.18
235,2,"2  Unmanage 0,192196 3  FALSE  FALSE  24589765 d Merchant  5525 Engagemen t  Senior Associate, BPO  Field Sales ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,629.26,720.8199999999999
235,3,"3  Unmanage 0,186580 4  FALSE  FALSE  68781345 d Merchant  6571 Engagemen t  Senior Associate, BPO  Field Sales ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,528.67,620.38
235,4,"4  Unmanage 0,163489 2  TRUE  FALSE  11289482 d Merchant  1955 Engagemen t  Senior Associate, BPO  Field Sales ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,428.23,519.79
235,5,"5  Unmanage 0,161752 5  FALSE  TRUE  26919036 d Merchant  4074 Engagemen t  Senior Associate, BPO  Field Sales ",BCDEEE+Calibri,11.039999999999964,119.06,506.23504,327.65000000000003,419.33
235,6, C.5 Dengan Bobot - Word2Vec dan Cosine Similarity ,BCDOEE+Arial-BoldMT,14.039999999999964,113.42,417.84304000000003,277.46000000000004,292.0616
235,7,Rank  Resume ID  Position  Similarity  Rank  Relevance  Seniority Score  Expert ,BCDLEE+Calibri-BoldItalic,11.039999999999964,119.06,502.03504000000004,244.10000000000002,268.60999999999996
235,8,"1  26932091  Business  0,9016295 3  TRUE  FALSE Developm 473 ent Executive ",BCDEEE+Calibri,11.039999999999992,119.06,488.11504,183.86,235.22
235,9,"2  10464113  Business  0,8664782 2  TRUE  TRUE Developm 882 ent Executive ",BCDEEE+Calibri,11.039999999999992,119.06,485.35504000000003,123.61999999999999,174.98
235,10,220 ,BCDEEE+Calibri,9.959999999999994,304.27,321.76096,68.31,78.27
236,1,"3  14790629  Business  0,8652020 4  TRUE  TRUE Developm 196 ent Executive ",BCDEEE+Calibri,11.039999999999964,119.06,485.35504000000003,702.82,754.18
236,2,"4  27715131  Business  0,8478853 1  TRUE  FALSE Developm 941 ent Executive ",BCDEEE+Calibri,11.039999999999964,119.06,488.11504,642.7,693.9399999999999
236,3,"5  16276121  Business  0,8414156 5  FALSE  TRUE Developm 304 ent Executive ",BCDEEE+Calibri,11.039999999999964,119.06,485.35504000000003,582.4300000000001,633.8199999999999
236,4,"1  13411858  CLUB  0,8781417 1  TRUE  TRUE GENERAL  949 MANAGE R ",BCDEEE+Calibri,11.039999999999964,119.06,485.35504000000003,522.19,573.55
236,5,"2  26932091  CLUB  0,8773720 5  FALSE  FALSE GENERAL  443 MANAGE R ",BCDEEE+Calibri,11.039999999999964,119.06,488.11504,461.95,513.31
236,6,"3  10464113  CLUB  0,8592673 4  FALSE  TRUE GENERAL  114 MANAGE R ",BCDEEE+Calibri,11.039999999999964,119.06,485.35504000000003,401.81,453.07
236,7,"4  27715131  CLUB  0,8545579 2  TRUE  TRUE GENERAL  91 MANAGE R ",BCDEEE+Calibri,11.039999999999964,119.06,485.35504000000003,341.57,392.92999999999995
236,8,"5  34033933  CLUB  0,8522922 3  FALSE  FALSE GENERAL  794 MANAGE R ",BCDEEE+Calibri,11.039999999999964,119.06,488.11504,281.33,332.69
236,9,"1  26932091  Construct 0,8621428 5  FALSE  FALSE ion  311 Superviso r ",BCDEEE+Calibri,11.039999999999964,119.06,488.11504,221.06,272.45
236,10,"2  12839152  Construct 0,8265170 2  TRUE  TRUE ion  306 Superviso r ",BCDEEE+Calibri,11.039999999999992,119.06,485.35504000000003,160.94,212.18
